1.477895000000000073e+04
8.833290000000000873e+03
1.477804999999999927e+04
1.370368999999999869e+04
1.378349000000000160e+04
1.297752999999999884e+04
1.484307999999999993e+04
1.517716000000000167e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.801479000000000087e+04
1.654196000000000276e+04
1.505062999999999920e+04
1.654196000000000276e+04
1.614234000000000196e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.504148000000000138e+04
1.534855000000000109e+04
1.641166000000000349e+04
1.641166000000000349e+04
1.654196000000000276e+04
1.794362000000000262e+04
1.618567000000000189e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.514412999999999920e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.686797000000000116e+04
1.654196000000000276e+04
1.504422999999999956e+04
1.641166000000000349e+04
1.654196000000000276e+04
1.495105000000000109e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.794362000000000262e+04
1.505062999999999920e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.654196000000000276e+04
1.654196000000000276e+04
