latency,80.274637,83.451777,76.255236,80.38189,79.949961,76.903919,83.650535,76.978591,84.29128,84.386496,78.237682,78.679017,86.155498,86.864292,87.642744,89.34099,90.736871,89.920388,93.747248,103.11389,170.050043,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,464.124928,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,84.252621,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,96.738043,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,461.731491,75.827948,83.451777,80.269634,80.38189,79.949961,80.886093,77.109023,83.884501,84.29128,77.807541,82.078852,85.465778,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,112.520935,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,96.738043,153.832944,1012.327475,807.304618,1005.052811,183.228477,1362.168908,1308.104571,75.827948,80.673565,80.269634,80.38189,82.623592,83.298361,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,120.017814,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,501.570463,153.832944,1012.327475,807.304618,1467.629627,1628.950165,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,86.864292,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,92.726253,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,77.807541,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1005.052811,1148.317784,1749.840151,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,170.050043,305.213672,153.832944,1012.327475,807.304618,1467.629627,1628.950165,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,84.252621,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,687.402349,807.304618,214.082869,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,80.40164,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,1182.09242,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,77.362181,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,146.423998,807.304618,1467.629627,183.228477,464.124928,461.731491,75.827948,83.451777,76.255236,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,84.963987,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,85.140629,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,78.237682,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,82.905211,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,77.362181,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,96.738043,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,85.465778,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,82.905211,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,120.017814,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,152.966487,807.304618,1005.052811,807.304618,464.124928,461.731491,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,305.213672,1012.327475,1012.327475,1467.629627,1467.629627,1467.629627,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,1012.327475,1012.327475,1012.327475,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,112.520935,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,461.731491,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571,75.827948,83.451777,80.269634,80.38189,79.949961,76.903919,77.109023,76.978591,84.29128,84.386496,82.078852,78.679017,86.155498,79.989293,87.642744,85.695916,90.736871,89.920388,93.747248,103.11389,152.966487,305.213672,153.832944,1012.327475,807.304618,1467.629627,183.228477,1362.168908,1308.104571
